date,delay,distance,origin,destination
2001-02-26 20:28:00,10,443,RDU,BNA
2001-03-23 21:40:00,32,842,BWI,TPA
2001-01-03 08:00:00,-15,345,LAS,RNO
2001-02-09 21:04:00,69,342,SNA,SJC
2001-02-28 19:55:00,18,628,ABQ,SAN
2001-02-21 14:48:00,8,304,SAN,PHX
2001-02-16 11:35:00,14,446,SAN,OAK
2001-02-19 19:23:00,62,417,SAN,SJC
2001-02-25 08:55:00,-10,838,MDW,MHT
2001-03-27 08:40:00,-8,254,SDF,STL
2001-01-10 19:48:00,105,417,SJC,SAN
2001-02-25 17:09:00,14,220,BWI,ISP
2001-01-04 15:40:00,0,347,PHX,ELP
2001-03-09 09:05:00,-3,246,MAF,ELP
2001-01-23 08:30:00,7,370,PHX,LAX
2001-01-28 06:55:00,0,1481,PDX,MCI
2001-03-05 06:40:00,-13,487,CLE,STL
2001-01-16 06:45:00,-4,223,LAS,BUR
2001-02-22 13:30:00,3,550,MCO,MSY
2001-02-19 08:00:00,7,197,LAS,ONT
2001-02-01 10:40:00,6,397,SMF,LAS
2001-03-12 16:10:00,5,611,MDW,BWI
2001-03-02 15:05:00,11,938,BNA,MHT
2001-01-18 09:05:00,-5,621,PHX,SJC
2001-03-29 17:40:00,44,628,SAN,ABQ
2001-03-15 07:40:00,-6,248,SAT,DAL
2001-02-11 08:10:00,-7,255,RDU,BWI
2001-03-25 16:20:00,-2,389,SMF,ONT
2001-03-01 09:32:00,31,628,ABQ,SAN
2001-02-16 18:45:00,-8,1481,MCI,PDX
2001-02-20 16:03:00,23,395,MDW,BNA
2001-03-09 10:20:00,-9,580,ABQ,DAL
2001-03-12 21:15:00,0,192,HOU,SAT
2001-02-04 12:05:00,0,487,TPA,MSY
2001-02-05 16:30:00,-5,756,AUS,BNA
2001-01-24 14:40:00,0,682,BWI,BHM
2001-03-31 17:48:00,40,337,OAK,LAX
2001-02-13 11:15:00,4,321,MSY,BHM
2001-03-30 11:08:00,3,347,PHX,ELP
2001-02-13 09:51:00,44,296,DAL,LIT
2001-02-15 14:26:00,23,1037,PHX,OMA
2001-03-19 08:20:00,-30,1363,MCI,LAX
2001-02-01 17:45:00,-9,192,SAT,HOU
2001-01-05 16:36:00,11,248,DAL,SAT
2001-02-20 14:10:00,52,447,SAN,SFO
2001-02-27 08:30:00,-9,255,RDU,BWI
2001-03-09 08:00:00,-7,389,ONT,SMF
2001-03-30 09:08:00,8,370,LAX,PHX
2001-02-11 17:25:00,4,189,AUS,DAL
2001-02-21 21:12:00,16,480,SAN,SMF
2001-01-31 21:13:00,10,1262,PHX,STL
2001-03-12 13:50:00,19,584,LAS,ELP
2001-01-01 11:30:00,0,239,HOU,DAL
2001-03-29 12:18:00,15,373,LAX,SMF
2001-03-03 10:50:00,-7,333,SJC,ONT
2001-03-07 21:00:00,33,303,MSY,HOU
2001-03-24 17:00:00,-15,689,SLC,SEA
2001-03-29 10:21:00,47,1040,MCO,SAT
2001-02-26 19:05:00,0,342,SJC,SNA
2001-02-08 20:30:00,-10,337,OAK,LAX
2001-01-30 13:05:00,-18,588,BNA,BWI
2001-03-15 11:35:00,20,1295,LAS,LIT
2001-01-14 16:30:00,0,248,DAL,SAT
2001-01-01 15:56:00,0,407,OAK,LAS
2001-02-16 19:40:00,5,1814,IND,LAX
2001-01-03 11:35:00,-17,775,LBB,LAS
2001-03-31 11:10:00,-6,223,ABQ,ELP
2001-01-31 12:35:00,-5,189,AUS,DAL
2001-01-11 17:56:00,13,671,SEA,OAK
2001-02-08 08:32:00,8,407,LAS,OAK
2001-01-31 07:10:00,-3,318,FLL,JAX
2001-03-04 10:15:00,-13,389,ONT,SMF
2001-02-22 10:20:00,-8,256,PHX,LAS
2001-02-05 17:05:00,-5,192,SAT,HOU
2001-01-13 07:35:00,0,304,SAN,PHX
2001-01-20 18:20:00,-6,487,LAS,ABQ
2001-03-05 15:20:00,-3,258,SAN,LAS
2001-02-21 08:13:00,44,294,AUS,MAF
2001-03-03 09:13:00,0,520,BOI,LAS
2001-01-11 20:20:00,3,443,RDU,BNA
2001-01-18 10:07:00,-3,369,PHX,BUR
2001-01-28 11:10:00,22,324,AMA,DAL
2001-03-27 11:25:00,14,337,OAK,LAX
2001-01-30 17:15:00,-2,345,LAS,RNO
2001-01-28 17:20:00,12,373,LAX,SMF
2001-02-23 15:18:00,9,361,OAK,ONT
2001-02-19 06:30:00,-10,495,SDF,BWI
2001-02-10 07:15:00,2,842,BWI,TPA
2001-03-08 15:05:00,-1,550,MSY,MCO
2001-03-08 14:15:00,-3,229,DTW,MDW
2001-03-13 18:09:00,-7,370,PHX,LAX
2001-01-02 14:05:00,14,328,PHX,ABQ
2001-03-21 16:20:00,12,197,ONT,LAS
2001-03-24 12:45:00,-1,1137,PVD,TPA
2001-01-12 11:40:00,38,1262,PHX,STL
2001-03-27 12:20:00,12,708,MSY,IND
2001-03-20 07:55:00,8,197,TPA,FLL
2001-03-12 06:30:00,6,239,DAL,HOU
2001-03-17 18:31:00,31,239,DAL,HOU
2001-01-30 21:05:00,-6,389,ONT,SMF
2001-02-13 15:25:00,-12,564,SEA,RNO
2001-02-18 19:55:00,-10,437,DAL,MSY
2001-01-02 21:10:00,7,192,HOU,SAT
2001-02-28 11:00:00,0,296,BUR,SJC
2001-02-05 18:55:00,-5,296,LIT,STL
2001-01-06 13:46:00,5,588,BWI,BNA
2001-03-05 17:50:00,-5,248,SAT,DAL
2001-03-04 19:38:00,42,325,OAK,BUR
2001-01-03 21:35:00,-8,223,LAS,BUR
2001-02-19 17:23:00,10,484,JAX,BNA
2001-03-26 10:00:00,-2,513,MSY,JAX
2001-02-05 18:30:00,0,370,LAX,PHX
2001-03-24 12:15:00,5,938,MHT,BNA
2001-01-13 17:10:00,-8,307,CLE,MDW
2001-01-23 10:05:00,-7,181,OKC,DAL
2001-03-15 16:40:00,42,325,PHX,ONT
2001-01-16 12:25:00,10,737,BWI,STL
2001-01-31 16:06:00,-2,616,MCO,BNA
2001-03-31 10:25:00,-10,255,RDU,BWI
2001-03-01 20:30:00,5,279,PDX,GEG
2001-02-08 08:20:00,2,180,TPA,JAX
2001-02-06 09:00:00,-6,255,BWI,RDU
2001-03-11 17:10:00,5,325,PHX,ONT
2001-03-03 13:35:00,-2,460,TPA,BHM
2001-03-20 15:35:00,9,256,LAS,PHX
2001-03-20 10:20:00,-10,443,RDU,BNA
2001-03-23 07:35:00,-7,325,BUR,OAK
2001-03-03 07:30:00,3,303,MSY,HOU
2001-01-22 07:41:00,5,220,BWI,ISP
2001-01-16 14:15:00,-7,457,BNA,DTW
2001-02-16 11:45:00,-3,1848,MCO,PHX
2001-01-07 09:45:00,-4,520,LAS,BOI
2001-02-09 06:30:00,-6,441,MAF,HOU
2001-01-09 14:25:00,-1,358,SMF,BUR
2001-02-15 14:55:00,16,1034,ISP,TPA
2001-01-20 09:00:00,0,370,PHX,LAX
2001-01-22 15:55:00,-12,590,SLC,LAX
2001-02-10 16:24:00,50,880,MCO,STL
2001-01-12 13:42:00,27,333,SJC,ONT
2001-02-15 20:35:00,-5,1044,PHX,MCI
2001-03-14 20:13:00,21,937,HOU,MDW
2001-02-18 06:30:00,-7,303,MSY,HOU
2001-03-18 07:00:00,-7,361,ONT,OAK
2001-01-28 07:50:00,-10,1363,LAX,MCI
2001-03-07 16:38:00,2,371,SNA,OAK
2001-01-13 17:17:00,20,1671,PHX,DTW
2001-03-20 22:55:00,-5,251,STL,MDW
2001-02-16 10:42:00,4,370,PHX,LAX
2001-03-06 07:50:00,0,351,STL,TUL
2001-03-06 16:28:00,45,507,PHX,SLC
2001-01-24 06:30:00,0,487,TPA,MSY
2001-02-14 08:00:00,-7,304,PHX,SAN
2001-01-30 18:20:00,-3,405,MCI,MDW
2001-02-19 17:20:00,130,446,OAK,SAN
2001-03-21 17:15:00,-7,189,DAL,AUS
2001-01-26 16:48:00,85,236,LAX,LAS
2001-03-06 22:30:00,-7,303,HOU,MSY
2001-03-20 15:54:00,2,621,SJC,PHX
2001-01-21 14:40:00,-9,318,FLL,JAX
2001-01-24 17:30:00,-1,239,HOU,DAL
2001-02-12 16:10:00,-5,174,TPA,PBI
2001-02-28 19:15:00,96,407,OAK,LAS
2001-02-11 19:30:00,-15,1234,MCI,PVD
2001-02-06 06:45:00,-8,319,MAF,DAL
2001-02-10 21:27:00,37,337,LAX,OAK
2001-03-22 12:28:00,2,480,SAN,SMF
2001-01-25 10:20:00,-13,1099,LAS,OMA
2001-02-13 13:20:00,-20,671,SEA,OAK
2001-01-20 08:50:00,8,765,MDW,ISP
2001-03-20 11:15:00,-8,677,HOU,ELP
2001-01-10 21:20:00,-10,1140,MCI,LAS
2001-03-19 13:15:00,-5,328,PVD,BWI
2001-02-07 15:00:00,-4,239,HOU,DAL
2001-03-19 15:48:00,-5,588,BNA,BWI
2001-01-11 11:40:00,6,239,HOU,DAL
2001-03-30 19:10:00,-11,872,PHX,AUS
2001-02-19 16:30:00,2,178,FLL,MCO
2001-03-26 07:49:00,5,181,OKC,DAL
2001-01-05 17:54:00,7,180,RNO,OAK
2001-02-26 06:55:00,-3,423,MDW,OMA
2001-02-17 17:45:00,4,180,RNO,OAK
2001-03-26 16:30:00,0,304,PHX,SAN
2001-02-14 17:24:00,0,670,BNA,HOU
2001-03-24 12:49:00,3,321,BHM,MSY
2001-01-14 15:15:00,-5,236,LAX,LAS
2001-01-09 16:12:00,3,833,PHX,OKC
2001-03-11 14:10:00,-10,276,HRL,HOU
2001-03-17 20:00:00,5,239,DAL,HOU
2001-02-23 07:00:00,20,1506,SDF,PHX
2001-02-11 21:15:00,-8,287,BOI,GEG
2001-02-01 15:20:00,-7,453,HOU,TUL
2001-03-14 19:10:00,-2,663,JAX,BWI
2001-02-23 09:55:00,-2,271,MDW,SDF
2001-02-15 11:35:00,-4,671,SEA,OAK
2001-01-06 08:15:00,-17,1751,SAN,BNA
2001-03-27 11:27:00,16,324,AMA,DAL
2001-03-02 21:55:00,43,325,PHX,ONT
2001-02-27 14:15:00,-8,229,DTW,MDW
2001-02-11 10:14:00,12,397,LAS,SMF
2001-03-08 12:15:00,-1,328,BWI,PVD
2001-02-07 09:35:00,-9,437,DAL,MSY
2001-03-18 14:00:00,-1,239,DAL,HOU
2001-03-28 18:10:00,-15,777,BDL,MDW
2001-03-18 18:38:00,0,181,OKC,DAL
2001-02-24 14:03:00,5,829,CMH,TPA
2001-01-25 18:35:00,32,377,BWI,MHT
2001-03-31 16:00:00,-6,248,SAT,DAL
2001-01-08 09:40:00,1,328,PVD,BWI
2001-02-27 20:37:00,14,304,SAN,PHX
2001-01-24 20:10:00,-6,714,LAX,ELP
2001-02-25 22:37:00,97,1262,PHX,STL
2001-02-19 15:45:00,-5,303,HOU,MSY
2001-02-05 20:13:00,-2,368,LAS,SLC
2001-01-19 14:45:00,13,697,SJC,SEA
2001-01-30 06:57:00,-5,248,SAT,DAL
2001-02-24 20:40:00,-2,303,HOU,MSY
2001-03-18 15:35:00,0,796,MAF,LAS
2001-01-28 16:15:00,-9,480,SMF,SAN
2001-01-17 07:25:00,20,967,BWI,MCI
2001-03-31 11:20:00,14,347,PHX,ELP
2001-01-23 07:00:00,-5,765,ISP,MDW
2001-02-07 16:10:00,-20,564,SEA,RNO
2001-01-19 20:45:00,-1,148,AUS,HOU
2001-01-12 12:00:00,-13,307,CLE,MDW
2001-03-25 13:25:00,4,448,BNA,CLE
2001-02-07 18:30:00,28,1037,OMA,PHX
2001-03-07 16:50:00,25,345,RNO,LAS
2001-02-01 13:35:00,-9,671,OAK,SEA
2001-02-03 09:50:00,-10,197,LAS,ONT
2001-03-16 16:43:00,28,569,SJC,PDX
2001-02-14 09:40:00,5,307,CLE,MDW
2001-02-19 14:30:00,53,236,LAS,LAX
2001-03-07 19:30:00,-11,588,SLC,OAK
2001-03-13 14:08:00,-1,304,PHX,SAN
2001-03-16 11:00:00,12,325,OAK,BUR
2001-01-25 17:00:00,-5,365,BHM,JAX
2001-02-02 07:30:00,-9,370,LAX,PHX
2001-02-09 15:33:00,70,313,MCI,OKC
2001-03-23 15:05:00,3,342,SJC,SNA
2001-02-23 11:23:00,37,325,BUR,OAK
2001-03-26 14:18:00,8,337,OAK,LAX
2001-03-03 08:00:00,-12,787,MCO,BWI
2001-01-25 11:30:00,0,787,MCO,BWI
2001-01-07 09:30:00,-28,671,OAK,SEA
2001-03-05 19:40:00,-5,284,CMH,MDW
2001-03-21 10:00:00,-5,605,SEA,SMF
2001-03-18 13:50:00,2,907,PVD,BNA
2001-01-11 17:15:00,14,319,MAF,DAL
2001-01-23 20:15:00,-3,180,JAX,TPA
2001-03-20 07:59:00,0,276,HOU,HRL
2001-03-18 19:41:00,10,405,MDW,MCI
2001-03-17 08:00:00,-4,1037,PHX,OMA
2001-02-04 13:50:00,2,377,MHT,BWI
2001-01-15 18:30:00,3,570,BHM,MDW
2001-02-03 17:00:00,-2,236,LAX,LAS
2001-01-09 13:20:00,-2,236,LAX,LAS
2001-01-06 16:30:00,-10,189,DAL,AUS
2001-02-19 22:10:00,70,373,SMF,LAX
2001-03-13 17:00:00,-4,480,SMF,SAN
2001-01-30 10:10:00,3,528,AUS,ELP
2001-01-01 13:34:00,31,344,PDX,BOI
2001-02-16 17:35:00,30,236,LAX,LAS
2001-03-07 11:50:00,0,371,SNA,OAK
2001-03-20 17:30:00,0,258,SAN,LAS
2001-02-03 16:00:00,-11,251,MDW,STL
2001-01-28 16:35:00,0,437,DAL,MSY
2001-01-29 15:20:00,12,550,MSY,MCO
2001-01-15 20:45:00,14,677,HOU,ELP
2001-01-18 19:25:00,17,386,SJC,LAS
2001-02-03 07:00:00,-1,223,BUR,LAS
2001-01-08 17:00:00,6,447,SFO,SAN
2001-03-21 18:33:00,18,377,BWI,MHT
2001-02-20 13:45:00,4,1140,MCI,LAS
2001-01-26 17:45:00,-1,321,MSY,BHM
2001-03-21 14:40:00,0,325,OAK,BUR
2001-01-02 07:00:00,-21,765,ISP,MDW
2001-03-25 21:15:00,9,487,STL,CLE
2001-03-24 07:20:00,-5,108,ISP,PVD
2001-01-20 10:55:00,-5,288,BWI,ALB
2001-01-10 17:45:00,-1,197,FLL,TPA
2001-03-19 20:20:00,-5,283,BWI,BDL
2001-03-26 17:15:00,-2,484,JAX,BNA
2001-01-27 07:30:00,5,787,BWI,MCO
2001-01-14 14:00:00,-25,1999,PHX,BWI
2001-03-21 19:05:00,-10,1140,LAS,MCI
2001-03-05 08:04:00,7,370,PHX,LAX
2001-02-23 11:20:00,-2,630,PDX,SLC
2001-02-06 18:24:00,14,271,MDW,SDF
2001-02-07 17:50:00,12,271,SDF,MDW
2001-03-01 21:00:00,5,417,SAN,SJC
2001-03-02 20:15:00,43,758,LAS,AMA
2001-01-08 19:50:00,-6,935,TUL,PHX
2001-03-06 08:09:00,7,1162,RDU,AUS
2001-03-16 11:13:00,11,1342,BWI,AUS
2001-03-12 21:14:00,-5,677,ELP,HOU
2001-01-11 19:45:00,-3,276,HRL,HOU
2001-02-10 12:30:00,27,2237,ALB,LAS
2001-02-09 20:14:00,66,687,HOU,STL
2001-01-15 18:05:00,9,440,STL,DTW
2001-03-28 06:55:00,4,187,CRP,HOU
2001-03-28 16:10:00,-10,397,LAS,SMF
2001-03-27 13:15:00,-13,308,LAX,SJC
2001-01-17 14:45:00,2,389,ONT,SMF
2001-02-25 16:42:00,32,1093,FLL,ISP
2001-01-04 08:25:00,-5,367,SAN,TUS
2001-03-28 21:25:00,-6,197,FLL,TPA
2001-01-03 20:34:00,0,938,BNA,MHT
2001-01-09 12:40:00,-10,590,LAX,SLC
2001-03-11 11:35:00,-7,410,CMH,STL
2001-03-29 18:20:00,16,440,STL,DTW
2001-03-11 14:22:00,-8,1342,AUS,BWI
2001-02-09 21:10:00,17,303,HOU,MSY
2001-03-04 07:05:00,-20,616,MCO,BNA
2001-03-13 17:07:00,24,714,ELP,LAX
2001-02-01 20:50:00,22,756,BNA,AUS
2001-01-16 16:59:00,10,197,LAS,ONT
2001-02-18 11:15:00,-5,444,PDX,RNO
2001-03-16 15:45:00,3,446,SAN,OAK
2001-03-23 17:45:00,0,255,RDU,BWI
2001-02-13 07:00:00,-10,928,TPA,AUS
2001-02-09 11:55:00,-6,972,MCO,ISP
2001-02-03 13:50:00,-11,562,DAL,ELP
2001-03-06 10:30:00,5,361,ONT,OAK
2001-02-04 17:25:00,3,325,BUR,OAK
2001-02-26 18:20:00,71,345,RNO,LAS
2001-01-26 18:02:00,14,361,ONT,OAK
2001-01-25 07:20:00,-4,373,LAX,SMF
2001-01-17 13:05:00,44,345,RNO,LAS
2001-01-23 21:05:00,2,197,TPA,FLL
2001-03-12 09:15:00,-8,829,CMH,TPA
2001-03-08 20:02:00,35,386,SJC,LAS
2001-02-16 21:30:00,10,370,PHX,LAX
2001-01-09 13:20:00,-2,344,PDX,BOI
2001-03-07 08:10:00,-5,389,SMF,ONT
2001-01-14 20:25:00,20,308,SJC,LAX
2001-02-27 07:30:00,-7,337,LAX,OAK
2001-03-06 07:00:00,-10,345,LAS,RNO
2001-03-11 15:30:00,28,319,MAF,DAL
2001-02-12 11:05:00,-10,925,BWI,FLL
2001-03-22 16:35:00,19,1140,LAS,MCI
2001-01-16 21:55:00,1,670,BNA,HOU
2001-02-01 14:10:00,-3,496,SAT,ELP
2001-02-22 09:05:00,-3,687,STL,HOU
2001-03-01 17:54:00,10,223,ABQ,ELP
2001-03-28 20:00:00,32,236,LAS,LAX
2001-03-29 18:55:00,7,480,SAN,SMF
2001-02-23 12:14:00,12,188,RNO,SJC
2001-01-22 17:35:00,-5,880,STL,MCO
2001-01-30 09:20:00,7,758,PBI,BNA
2001-01-23 14:00:00,1,308,LAX,SJC
2001-03-08 14:55:00,4,417,SAN,SJC
2001-03-06 13:30:00,-15,337,LAX,OAK
2001-01-23 07:10:00,-5,271,SDF,MDW
2001-03-20 18:15:00,2,181,DAL,OKC
2001-02-15 13:32:00,3,480,SMF,SAN
2001-02-08 13:18:00,0,737,STL,BWI
2001-01-11 08:00:00,-4,237,STL,MCI
2001-03-21 08:15:00,-3,324,DAL,AMA
2001-03-29 13:00:00,-9,256,PHX,LAS
2001-03-02 21:15:00,4,296,DAL,LIT
2001-01-26 21:22:00,53,325,BUR,OAK
2001-01-26 19:44:00,-6,1444,PHX,MDW
2001-02-22 17:25:00,10,248,SAT,DAL
2001-03-23 18:44:00,0,256,PHX,LAS
2001-01-01 11:15:00,30,787,BWI,MCO
2001-02-14 17:50:00,-10,417,SJC,SAN
2001-01-24 14:40:00,93,223,LAS,BUR
2001-01-30 12:14:00,47,303,HOU,MSY
2001-01-01 14:06:00,18,358,BUR,SMF
2001-02-18 18:00:00,0,271,MDW,SDF
2001-01-14 15:47:00,63,1009,PHX,PDX
2001-03-23 15:26:00,14,407,LAS,OAK
2001-01-25 08:30:00,10,417,SJC,SAN
2001-03-19 09:00:00,-6,246,MAF,ELP
2001-03-12 12:20:00,0,361,OAK,ONT
2001-02-26 07:25:00,0,368,LAS,SLC
2001-02-08 18:30:00,48,838,MHT,MDW
2001-01-22 11:15:00,-16,666,MDW,JAN
2001-01-03 18:14:00,4,646,PHX,OAK
2001-03-01 10:55:00,-16,687,HOU,STL
2001-01-13 07:00:00,8,1506,SDF,PHX
2001-02-19 14:05:00,8,248,SAT,DAL
2001-01-16 19:10:00,-1,236,LAS,LAX
2001-03-14 16:30:00,0,284,CMH,MDW
2001-01-02 16:05:00,-22,765,ISP,MDW
2001-03-21 07:40:00,-10,371,SNA,OAK
2001-02-02 15:24:00,21,938,BNA,MHT
2001-01-31 06:30:00,14,670,BNA,HOU
2001-02-01 15:40:00,0,237,TUL,DAL
2001-03-19 07:20:00,-7,632,RDU,MDW
2001-02-02 13:25:00,22,440,STL,DTW
2001-03-11 20:43:00,38,324,AMA,DAL
2001-03-05 17:55:00,5,304,PHX,SAN
2001-02-05 18:25:00,-21,1591,LAS,IND
2001-03-31 12:10:00,-14,833,OKC,PHX
2001-01-29 19:25:00,103,934,STL,ABQ
2001-01-29 11:15:00,-12,444,PDX,RNO
2001-01-04 19:58:00,16,108,ISP,PVD
2001-02-19 18:03:00,76,417,SAN,SJC
2001-03-13 22:35:00,10,368,LAS,SLC
2001-03-11 21:24:00,10,446,SAN,OAK
2001-01-14 15:00:00,-2,239,HOU,DAL
2001-03-25 18:30:00,-8,293,LBB,DAL
2001-01-03 22:10:00,5,254,SDF,STL
2001-02-05 10:20:00,-4,580,DAL,ABQ
2001-01-27 09:15:00,0,395,BNA,MDW
2001-03-06 11:10:00,-2,358,BUR,SMF
2001-01-30 11:45:00,-1,407,OAK,LAS
2001-02-01 07:20:00,2,451,LAX,TUS
2001-03-04 13:44:00,17,1137,TPA,PVD
2001-02-20 16:15:00,44,446,SAN,OAK
2001-01-20 13:45:00,16,368,LAS,SLC
2001-01-18 06:30:00,-2,487,TPA,MSY
2001-02-23 21:15:00,-2,287,BOI,GEG
2001-01-09 21:00:00,-5,108,PVD,ISP
2001-02-03 16:05:00,2,256,PHX,LAS
2001-03-25 12:20:00,10,478,MCO,BHM
2001-02-15 08:55:00,0,390,RNO,LAX
2001-01-03 09:02:00,7,233,SAT,HRL
2001-01-24 12:02:00,0,224,SEA,GEG
2001-02-27 19:02:00,26,256,PHX,LAS
2001-03-04 19:59:00,32,325,ONT,PHX
2001-01-11 12:44:00,30,390,LAX,RNO
2001-03-23 07:55:00,-2,997,MDW,TPA
2001-03-22 20:35:00,5,611,MDW,BWI
2001-03-20 10:45:00,15,588,BNA,BWI
2001-01-10 12:00:00,2,239,DAL,HOU
2001-03-20 09:40:00,8,236,LAX,LAS
2001-03-26 09:00:00,0,246,MAF,ELP
2001-01-26 17:09:00,23,550,MCO,MSY
2001-02-19 15:25:00,53,328,ABQ,PHX
2001-03-12 17:35:00,0,271,SDF,MDW
2001-01-29 23:30:00,77,528,AUS,ELP
2001-01-16 14:28:00,40,276,HOU,HRL
2001-01-02 19:24:00,12,487,ABQ,LAS
2001-02-13 08:10:00,0,256,LAS,PHX
2001-03-18 16:18:00,16,580,ABQ,DAL
2001-03-14 21:45:00,92,258,LAS,SAN
2001-02-08 18:50:00,10,258,SAN,LAS
2001-03-30 12:58:00,22,828,IND,MCO
2001-03-16 14:14:00,-5,1180,SEA,ABQ
2001-03-04 08:45:00,-6,293,DAL,LBB
2001-03-15 16:15:00,-20,1987,LAS,BUF
2001-02-13 13:35:00,-6,187,CRP,HOU
2001-01-07 15:35:00,5,993,MCO,AUS
2001-01-02 13:14:00,30,304,PHX,SAN
2001-02-13 18:55:00,14,296,LIT,STL
2001-03-31 09:00:00,2,370,PHX,LAX
2001-03-30 18:45:00,-8,480,SAN,SMF
2001-01-09 17:07:00,-3,236,LAS,LAX
2001-02-06 22:10:00,-5,283,BWI,BDL
2001-02-27 14:30:00,5,328,PHX,ABQ
2001-01-27 13:30:00,-4,371,OAK,SNA
2001-02-09 07:35:00,-3,271,MDW,SDF
2001-02-06 18:25:00,-7,395,MDW,BNA
2001-01-10 09:25:00,0,588,BNA,BWI
2001-01-29 15:15:00,-5,236,LAX,LAS
2001-03-23 09:15:00,0,347,ELP,PHX
2001-01-04 12:17:00,4,1069,LAS,SAT
2001-01-12 13:30:00,2,324,AMA,DAL
2001-03-19 12:35:00,-8,611,BWI,MDW
2001-02-13 19:10:00,-5,803,ISP,BNA
2001-03-07 14:35:00,-27,1864,SLC,BWI
2001-03-29 10:15:00,4,386,SJC,LAS
2001-01-18 19:20:00,1,1262,STL,PHX
2001-02-25 15:45:00,-5,687,STL,HOU
2001-01-09 14:35:00,-3,1073,MCO,PVD
2001-03-20 16:00:00,-9,289,ABQ,LBB
2001-01-23 09:30:00,-10,223,LAS,BUR
2001-01-02 08:45:00,-12,217,DAL,IAH
2001-02-07 14:20:00,-3,251,MDW,STL
2001-03-26 06:00:00,-3,236,LAS,LAX
2001-01-17 07:15:00,-14,546,GEG,SLC
2001-03-31 13:05:00,28,236,LAS,LAX
2001-02-11 15:06:00,14,938,BNA,MHT
2001-01-21 10:05:00,-16,677,ABQ,LAX
2001-01-18 16:58:00,10,395,MDW,BNA
2001-03-27 07:30:00,3,673,FLL,MSY
2001-03-06 09:00:00,6,370,PHX,LAX
2001-03-20 17:35:00,-10,295,LBB,ELP
2001-02-02 07:00:00,0,303,MSY,HOU
2001-03-31 13:49:00,29,345,LAS,RNO
2001-03-12 13:55:00,29,737,STL,BWI
2001-03-10 11:10:00,-2,251,MDW,STL
2001-02-14 09:32:00,67,687,STL,HOU
2001-03-09 08:30:00,-7,802,MCO,CMH
2001-03-21 11:05:00,-2,451,LAX,TUS
2001-01-24 08:45:00,-2,737,STL,BWI
2001-01-23 08:14:00,5,284,MDW,CMH
2001-01-14 07:00:00,-17,337,OAK,LAX
2001-03-06 20:30:00,0,284,MDW,CMH
2001-02-26 14:30:00,-3,447,SFO,SAN
2001-02-08 07:55:00,-10,283,BWI,BDL
2001-03-29 10:45:00,-5,181,DAL,OKC
2001-03-02 17:55:00,-15,1136,LIT,PHX
2001-03-20 20:15:00,0,344,PDX,BOI
2001-02-10 17:40:00,10,308,LAX,SJC
2001-02-07 20:20:00,-4,880,STL,MCO
2001-03-01 13:00:00,26,370,LAX,PHX
2001-02-23 17:50:00,14,321,MSY,BHM
2001-03-30 12:30:00,6,256,LAS,PHX
2001-02-16 07:00:00,-12,361,ONT,OAK
2001-01-16 07:35:00,-7,251,MDW,STL
2001-01-15 21:05:00,-5,361,OAK,ONT
2001-02-11 15:25:00,52,369,PHX,BUR
2001-01-15 07:45:00,5,487,TPA,MSY
2001-01-03 23:44:00,39,251,STL,MDW
2001-02-24 08:20:00,-12,872,PHX,AUS
2001-01-19 11:15:00,22,448,CLE,BNA
2001-02-17 19:00:00,15,1069,LAS,SAT
2001-03-24 11:10:00,4,321,MSY,BHM
2001-01-31 12:35:00,-3,323,BHM,SDF
2001-03-21 13:27:00,8,237,MCI,STL
2001-02-13 06:20:00,11,389,SMF,ONT
2001-03-29 18:36:00,33,1591,LAS,IND
2001-01-25 07:05:00,6,365,JAX,BHM
2001-01-06 19:50:00,-3,437,MSY,DAL
2001-03-28 20:35:00,0,646,OAK,PHX
2001-02-16 16:57:00,2,223,LAS,BUR
2001-02-23 09:43:00,15,371,SNA,OAK
2001-03-09 21:00:00,30,220,BWI,ISP
2001-01-26 08:10:00,3,587,MCO,JAN
2001-02-09 20:00:00,67,308,SJC,LAX
2001-02-22 08:00:00,-7,345,LAS,RNO
2001-03-01 07:00:00,0,407,OAK,LAS
2001-02-06 09:05:00,4,254,STL,SDF
2001-03-10 16:00:00,43,365,LAS,TUS
2001-03-27 15:15:00,0,605,SEA,SMF
2001-02-01 09:45:00,-5,148,AUS,HOU
2001-03-26 20:00:00,-5,239,HOU,DAL
2001-03-02 12:10:00,3,833,OKC,PHX
2001-03-25 17:55:00,-3,328,BWI,PVD
2001-03-04 22:15:00,13,361,ONT,OAK
2001-02-19 09:36:00,18,371,OAK,SNA
2001-02-19 10:00:00,-4,1670,BWI,ABQ
2001-02-09 10:50:00,17,1588,BNA,LAS
2001-03-11 17:59:00,8,328,BWI,PVD
2001-01-02 15:55:00,57,605,SEA,SMF
2001-02-23 12:50:00,12,1977,SEA,BNA
2001-01-28 21:40:00,-13,651,PHX,SFO
2001-03-08 06:30:00,4,224,GEG,SEA
2001-02-02 23:05:00,-4,256,LAS,PHX
2001-02-02 21:14:00,14,248,SAT,DAL
2001-03-23 21:55:00,48,337,OAK,LAX
2001-02-27 11:50:00,-9,1156,SLC,STL
2001-02-21 16:50:00,-7,377,BWI,MHT
2001-03-15 08:20:00,-2,248,DAL,SAT
2001-02-20 12:50:00,-10,762,LAS,PDX
2001-01-05 09:10:00,-3,304,SAN,PHX
